patient_id,given_name,surname,street_number,address_1,phone_number,address_2,postcode_updated,state_updated,suburb_updated,dob_updated,age_final
142039,bryce,jolly,331.0,wilkins street,07 82983480,None,3761,vic,koo wee rup,2007,13
857262,thomas,meinecke,82.0,wrenfordsley place,04 67624084,None,5162,sa,moura,1981,39
147800,teagan,fullerton,28.0,chevalley loop,02 08471974,oakbank,7320,tas,trigg,1936,84
402905,emma,artis,16.0,riley close,08 42777676,None,5071,sa,cowra,1964,56
718914,david,carbone,93.0,None,04 42811230,falconhorst,2785,nsw,fraser,1945,75
579319,emiily,clarke,30.0,ainslie avenue,03 35263903,None,2264,nsw,miami,1949,71
218368,alexandra,longo,108.0,None,04 57534296,st lawrence park,6019,wa,warriewood,1950,70
799023,kristen,ayres,25.0,canberra avenue,02 93867755,None,4812,qld,balmain east,1975,45
705191,tommi-lee,ayres,60.0,banfield street,04 23584683,None,3088,vic,christies beach,1956,64
218998,amalia,white,143.0,rowley place,07 47662929,None,3057,vic,llandilo,1946,74
341324,zara,blackwell,27.0,sheaffe street,02 06275134,None,2790,nsw,beachlands,1996,24
609662,logan,stephenson,8.0,flegg crescent,0,None,3070,vic,glossop,1950,70
528583,jack,pondi,14.0,tillyard drive,07 18149065,None,5096,sa,lismore,1994,26
613520,chloe,hering,77.0,eungella street,04 81980161,None,4214,qld,ringwood north,1983,37
422038,jacob,hem,350.0,hawker street,08 66797591,None,6016,wa,claremont meadows,1915,105
333229,None,wallent,70.0,kernot street,08 57615819,None,3101,vic,bundaberg,1945,75
937876,georgia,oxenbould,21.0,caley crescent,07 59693401,glenine,2029,nsw,kariong,1995,25
161748,kate,gliessert,26.0,pelham close,08 36890295,grimes paddock cotge,6518,wa,orange,1980,40
141190,katelyn,lovelock,2.0,mault place,07 25955966,None,4520,qld,nowra,1993,27
140318,alex,simmonds,17.0,farrer street,08 99052907,None,6153,wa,eudlo,1977,43
792378,alisa,hyland,19.0,bridge place,03 05974872,karoola,4487,qld,waratah west,1906,114
224078,harrison,gillard,23.0,kanga place,04 41729506,tara hills,6111,wa,trentham,1931,89
139759,jarred,peady,19.0,captain cook crescent,02 30232184,glendower,3154,vic,belmont,1993,27
902930,daniel,broadby,17.0,de graaff street,08 99573028,None,2476,nsw,claymore,1902,118
650277,kimberley,burdin,10.0,vidal street,02 40309924,None,2153,nsw,paralowie,1990,30
595926,joshua,stanfield,34.0,kingscote crescent,08 49660074,None,2541,nsw,mont albert,1909,111
780928,None,mcmullen,364.0,alexander mackie circuit,07 62418410,summer hill,2170,nsw,warnbro,1948,72
479179,emiily,morfom,23.0,chauvel street,03 92902709,None,7019,tas,sunshine,1946,74
953009,madeline,None,10.0,birdwoosbctreet,07 01997795,None,2745,nsw,port macquarie,1989,31
467375,charlize,rocca,363.0,lort place,07 37768828,timber haven,5241,sa,punchbowl,1906,114
785459,samara,singleton,3.0,gair place,08 11351299,None,7030,tas,broken hill,1941,79
976332,alia,flannery,35.0,feathertop street,07 85776868,None,3151,vic,bayview,1980,40
533855,baile y,roche,102.0,shannon nircuit,02 48903215,rosedale,2558,nsw,rowvile,1950,70
991111,nemesia,bashum,44.0,crofts crescent,03 35936401,None,3199,vic,smithfield,1998,22
385626,renee,None,66.0,vancouver street,04 43531065,grant hostel room,3564,vic,berwick,1903,117
431356,breana,hedaux,133.0,fairweather circuit,08 36845393,None,2615,act,bahrs scrub,1950,70
548477,aidyn,david,23.0,rohan street,08 04251128,carowood,2170,nsw,beverly hills,1959,61
580533,harrison,petersen,4.0,bluett place,03 89849166,None,5043,sa,upwey,1951,69
916480,george,rees-curwen,70.0,daintreeicrescent,02 45366810,australia arcade,830,nt,baxter,1907,113
495252,lani,geraghty,1.0,stawell street,02 92993210,None,2340,nsw,kallista,1985,35
660102,brooklyn,white,48.0,stevenson street,08 50926500,None,3051,vic,figtree,1935,85
815054,noah,laing,51.0,ratcliffe crescent,03 58802888,banavie,3049,vic,penrith,1900,120
510140,oliver,white,185.0,starritt place,04 42788426,calvery specialist clinic,4556,qld,wonthella,1952,68
491637,ryan,bilecki,1049.0,coghlan street,08 60187475,None,2177,nsw,emmaville,1913,107
160204,ayden,green,18.0,bugden avenue,02 13009906,murray glen lodge,3220,vic,elsternwick,1923,97
657132,liam,None,14.0,lort place,04 40118407,None,3355,vic,berringama,1966,54
348827,oliver,dudgeon,35.0,springvale drive,02 89246086,weeroona,2161,nsw,mount nelson,1989,31
345256,imogen,webb,13.0,pennefather street,04 55638656,None,4122,qld,coonamble,1991,29
444087,william,riddell,12.0,blackman crescent,08 57633009,None,3931,vic,oakleigh,1921,99
121518,ajay,shepherd,17.0,larakia street,04 82751498,corcoran,2780,nsw,woori yallock,1978,42
510275,talan,shelley,5.0,burara crescent,07 03200560,rsde 668,3141,vic,lackrana,1987,33
647340,luke,green,26.0,pridham street,0,veralin flats,4701,qld,auburn,1973,47
880634,noah,green,29.0,glenelg street,04 97883253,None,3400,vic,floreat,1975,45
694091,chloe,orchard,3.0,antares crescent,03 64874861,None,4650,qld,klemzig,1943,77
171524,cooper,hassell,55.0,majura avenue,04 03435780,boonooloo,7250,tas,nangetty,1953,67
848870,ella,lock,12.0,leonard close,0,None,4558,qld,old junee,1905,115
618855,sophie,samios,23.0,castles place,08 15477029,carranya,6232,wa,kingston,1912,108
976004,amy,morrison,109.0,None,07 34155048,None,2800,nsw,wangi wangi,1972,48
691309,alysha,witherington,1.0,hugh mckay crescent,03 99003276,None,6064,wa,nambour,1926,94
835609,erin,kreft,104.0,springvale drive,07 71358501,murray vale murray valley,4103,qld,wyongah,1909,111
382187,marcus,hilton,10.0,alice jackson crescent,02 36292339,None,5061,sa,harris park,1966,54
102419,daniel,mccarthy,6.0,gilbert street,03 11279373,None,3138,vic,rouse hill,1988,32
812252,isabella,bellchambers,2.0,rushbrook circuit,07 35497209,monkani,3113,vic,innaloo,2008,12
221831,chelsea,szpakowska,64.0,quick street,0,None,3000,vic,carlingford,1903,117
868976,benjamin,pfiefer,230.0,buckmaster crescent,04 29685418,None,3034,vic,south melbourne,1937,83
726087,erin,weaver,17.0,simpson street,08 45588475,part sect 231,7321,tas,airds,1910,110
536700,chloe,steers,52.0,mehaffey crescent,08 45369864,None,3058,vic,hawthorn,1905,115
294941,sonja,wache,74.0,davidson street,02 65312697,None,6603,wa,marsden,1996,24
276282,benjamin,koziol,64.0,sid barnes crescent,08 07862872,dinta,2250,nsw,northampton,1944,76
944032,ethan,webb,62.0,cuthbertson crescent,03 21343186,None,3909,vic,largs north,1934,86
440641,toby,schumann,61.0,endeavour street,03 28080080,kings apmts,4510,qld,belmont,1989,31
732899,breana,nicoloulias,6.0,chubb place,07 69895802,None,4626,qld,norwood,1965,55
237559,dylan,mildren,55.0,bridges place,08 15533604,None,2282,nsw,miami,1907,113
947124,meg,campbell,70.0,ashby circuit,03 88570253,None,4701,qld,airville,1970,50
686400,kazuki,nguyen-humphrey,17.0,moyes crescent,02 16780400,None,4053,qld,lismore,1900,120
339040,lily,sherren,11.0,wilkins street,07 50618950,None,3139,vic,ballarat,1924,96
902792,joshua,cochrane,131.0,nungara street,04 25493730,None,2671,nsw,st albans,1912,108
857739,None,hingston,0.0,None,04 77137649,None,7030,tas,little mountain,1984,36
845778,nathan,carrera,58.0,britten-jones drive,08 05156898,ehwk,5014,sa,newstead,1905,115
445182,jassim,beattie,22.0,badenoch crescent,03 75345696,yachting towers,5162,sa,stretton,1906,114
606805,benjamin,kouzaba,1.0,gallagher street,04 33794273,None,2036,nsw,corowa,1901,119
365161,mikhayla,None,39.0,mckinlay street,08 07810738,None,2261,nsw,st ives,1981,39
448405,madeline,bellchambers,45.0,carpenter close,03 77254836,None,2099,nsw,camira,1940,80
291196,pace,petersen,78.0,rogers street,07 93358154,ashgrove farms,4304,qld,scarborough,1959,61
871706,isabella,hingston,44.0,beetaloo street,08 40697630,None,3182,vic,sale,1976,44
845658,noah,millar,2.0,hirst place,02 98221033,None,2903,act,camp hill,1941,79
544165,harrison,rundle,32.0,noel ryan garden,08 39527117,brentwood vlge,6009,wa,christie downs,1962,58
813628,sophie,wisrnma,73.0,clement place,07 93457978,None,4019,qld,blacksmiths,1981,39
690608,jennifer,campbell,34.0,heysen street,03 53121849,None,2171,nsw,caves beach,1972,48
335067,brydee,ottens,96.0,burnie street,04 51788808,the tops,4310,qld,windsor,1926,94
836661,caitlyn,nguyen,6.0,monaro crescent,07 87887785,None,3032,vic,portarlington,1954,66
917559,sophie,greeb,16.0,None,08 85475258,rocor,4159,qld,springwoos,1991,29
496412,stephanie,malin,3.0,schonell circuit,04 06408198,atherton,2500,nsw,lindfield,1955,65
437232,sophie,hanigan,22.0,wiburd street,02 35672359,None,4178,qld,woodlands,1949,71
280786,emiily,coulson,40.0,gill street,04 79018646,flt 211,2259,nsw,picnic point,1990,30
394065,cobed,webv,63.0,herron crescent,07 50066933,None,2224,nsw,findon,1993,27
891178,lochlan,havelberg,43.0,brickhill place,08 55145962,None,2148,nsw,ryde,1986,34
954967,hannah,lowe,6.0,hawkesbury crescent,0,st vincents medical centre,3630,vic,crystal brook,1996,24
165350,bodhi,ciardullo,0.0,lawrence wackett crescent,08 69434186,cliffreen,3020,vic,hamilton,1972,48
281417,olivia,None,65.0,dunstan street,08 79824037,tulgeywood,2076,nsw,ngunnawal,1950,70
340678,abbie,pascoe,39.0,cromwell circuit,07 65748739,None,3043,vic,st johns park,1950,70
443275,kayne,durnin,85.0,templestowe avenue,07 19476069,headland garden,5345,sa,warriewood,1916,104
122063,max,webb,24.0,oakey place,02 57494178,None,3709,vic,brooker,1994,26
741404,abbey,hern,493.0,maccallum circuit,04 22873775,lakewood estate,2204,nsw,laurieton,1977,43
564952,jack,campbell,1.0,bellchambers crescent,02 97958389,aldinga beach court,6450,wa,sandy bay,1969,51
975345,mikayla,beadle,20.0,hughes crescent,03 50972661,None,4116,qld,ormond,1973,47
441090,connor,hope,17.0,woodhouse place,03 83646594,yarrambah,6076,wa,winkleigh,1981,39
277043,elly,konstad,24.0,bell street,08 05639151,None,7009,tas,beulah park,1953,67
234670,emma,laing,90.0,hartogzstfeet,0,tourist caravn park,2262,nsw,mount evelyn,1957,63
110564,carlin,egan,16.0,la perouse street,04 08353475,None,3105,vic,beecroft,1955,65
866412,clauea,rothe,2.0,martley circuit,07 28955526,None,3021,vic,woollahra,1911,109
851794,arabella,stanley,12.0,kellick place,04 93452386,None,2087,nsw,thebarton,1920,100
616939,emiily,hand,11.0,dods place,03 00273515,None,2400,nsw,geraldton,1950,70
411869,fynn,krasioukova,0.0,aston crescent,02 73108108,None,3550,vic,ringwood north,1959,61
710422,luke,mcneill,97.0,wakefield garden,03 53553490,None,4508,qld,bayonet head,1993,27
205940,lucy,ryan,57.0,alexander street,02 62912001,glenmore,3021,vic,huonville,1994,26
686373,liam,ryan,3.0,federal highway,0,None,2620,nsw,morwell,1920,100
642150,isabelle,petersen,10.0,None,02 49808204,None,2474,nsw,sunnybank,1919,101
372409,kailey,dutson,210.0,mosman place,04 49930416,unt 2,3777,vic,warilla,1936,84
240777,jaden,wiseman,39.0,allman circuit,03 09811003,redlands,3219,vic,hawthorn,2010,10
286351,alysha,bishop,114.0,ebenezer street,04 59962481,None,2913,act,hazelbrook,1931,89
686759,timothy,blowe,10.0,auld place,04 51215285,cathys creek,6233,wa,raymond terrace,1994,26
191080,None,mccleblland,44.0,mcinnes street,07 81877449,None,6149,wa,biggera waters,1950,70
573050,lily,clarke,84.0,werriwa crescent,04 83379945,None,2289,nsw,labrador,1949,71
556195,jack,white,2.0,trumble street,03 96248802,toolka,2605,act,belgrave,1990,30
417972,luka,barisic,21.0,tauss place,03 70898834,ravensfield,5162,sa,petermann,1907,113
591422,charlie,dixon,74.0,callide street,0,None,3840,vic,coromandel valley,1917,103
479028,gabrielle,matson,150.0,elkington street,07 95115940,wearmouth,2318,nsw,st ives,1950,70
732295,joshua,None,80.0,waddell place,03 80265957,None,4551,qld,altona north,1912,108
670392,amber,coady,28.0,albermarle place,03 50285889,docker river community,4101,qld,bundaberg,1970,50
665222,emiily,mudaliar,75.0,scobie place,07 67560959,coolangatta airport,3083,vic,davistown,1950,70
878894,thomas,grainger,10.0,pasmore close,03 04780824,wirreanda vlge,4872,qld,jesmond,1970,50
630338,georgia,novak,84.0,None,03 87447953,kookaburra village,3429,vic,normanhurst,1951,69
799312,judah,white,129.0,dryandra street,08 84038579,None,4510,qld,gorokan,1968,52
579786,lachlan,pavicic,191.0,None,03 98921746,None,2226,nsw,kyneton south,1975,45
370628,None,spratt,105.0,hartley street,03 84547622,None,3163,vic,yeronga,1952,68
424792,jordan,denholm,10.0,sheaffe street,03 90230171,norellen,2204,nsw,killara,1904,116
422089,brooke,dowling-hanson,41.0,wheadon street,04 15121920,None,2500,nsw,telegraph point,1999,21
809038,jacob,nascivera,1225.0,hardwick crescent,08 94377070,None,6020,wa,allambie heights,1902,118
655611,juliana,cannell,92.0,james street,03 04515637,eden park,2113,nsw,cowra,1932,88
186332,amy,snelling,84.0,diamantina crescent,07 45746760,None,5086,sa,vermont south,1998,22
981037,emiily,lonie,8.0,summerland circuit,02 52689389,None,7250,tas,surrey hills,1916,104
580579,abbey,george,97.0,bussau close,03 16225795,None,4650,qld,toorak,1934,86
355540,kate,kerley,18.0,rischbieth crescent,03 24424445,None,2753,nsw,kempsey,1916,104
354547,jack,addo,2.0,leahy close,07 13850311,None,3214,vic,forrestfield,1996,24
896747,nathan,crook,11.0,kingsford smith drive,08 12131568,pretty gully co-op,4300,qld,evandale,1987,33
410112,hamish,lipsett,1.0,rischbieth crescent,04 46255071,None,2041,nsw,greensborough,1928,92
781879,lara,roles,30.0,bancks crescent,03 43908113,None,2046,nsw,botany,1911,109
371251,emiily,steeds,74.0,None,0,None,3073,vic,lilydale,1983,37
614756,jack,herbert,379.0,corinna street,07 03188930,parkside flats,2430,nsw,woodcroft,1989,31
680069,hayley,afford,42.0,krichauff street,04 82471838,clanville,2176,nsw,daw park,1907,113
366013,stella,matthews,0.0,canberra avenue,04 26366892,None,2011,nsw,waramanga,1969,51
967415,mackenzi,milburn,813.0,snodgrass crescent,08 23209666,None,2168,nsw,laverton,1987,33
555911,pascale,defrancesco,45.0,None,08 75964641,None,3102,vic,crows nest,1985,35
553638,jack,wiley-smith,8.0,ferguson circuit,02 58312785,ron gol station,2905,act,salisbury,1962,58
632259,sophie,herbert,77.0,None,08 06460848,ashbank,2518,nsw,clifton park,1915,105
983237,bailey,clarke,184.0,hawken street,02 79870210,duck downs,2100,nsw,holsworthy,1967,53
879215,philip,george,632.0,alarmon crescent,08 91954514,loma,2760,nsw,coconut grove,1995,25
387795,giuliana,roud,6.0,tate street,04 60050535,None,4560,qld,spearwood,1922,98
419118,jordyn,heron,50.0,fernyhough crescent,07 06923768,None,5066,sa,riverwood,1980,40
594509,kydan,white,10.0,hadleigh circuit,02 03562258,kangaroo grnd,5041,sa,mount colah,1903,117
123446,lily,miell,11.0,birubi place,08 14892690,None,4304,qld,eastwood,1998,22
881707,samantha,spanton,10.0,castlereagh crescent,02 32287939,None,5116,sa,fairlight,1995,25
269180,alexander,tregoning,10.0,uranbi vlge,07 13934591,None,3218,vic,dysart,1948,72
628111,annalise,sach,56.0,boolimba crescent,08 96593328,the layoon,2904,act,hoppers crossing,1909,111
244526,jaiden,lomman,0.0,tillyard drive,03 22815053,None,3222,vic,dandenong north,1996,24
759292,samara,hoffman,0.0,marcus clarke street,08 01828216,None,2025,nsw,newcomb,1981,39
305162,mystique,orchard,14.0,leahy place,04 61777266,None,2229,nsw,toowoomba,1908,112
167965,isabella,gasparin,3.0,brigalow street,04 61408545,mt pleasant,5352,sa,glen innes,1949,71
566196,oscar,charitonidis,4.0,knox street,07 77448304,guyra,2758,nsw,lillian rock,1992,28
372654,phoenix,nguyen,38.0,melrose drive,07 40299070,None,3123,vic,sylvania,1975,45
537261,caitlin,turtur,26.0,weir place,03 63975981,None,4807,qld,bayswater,1967,53
765897,abbie,kranz,2.0,burtt crescent,08 58439528,None,3352,vic,rankin park,1907,113
565899,connor,berry,122.0,verbrugghen street,02 71963228,st 1d,3169,vic,port augusta,1942,78
205935,bethanie,ellem,571.0,alberga street,08 31857967,None,3875,vic,mermaid waters,1962,58
955566,liam,kooyman,9.0,elwick place,04 13022029,tarldarn,4870,qld,maryborough,1976,44
857993,phillip,zbierski,17.0,checchi place,02 54040719,ingie quarters,4034,qld,fisher,1969,51
958686,holly,ronan,70.0,michell street,03 77037739,glenlee,3523,vic,sylvania,1918,102
601443,georgia,basterfield,195.0,cavill close,02 01340731,None,3000,vic,coffs harbour,1934,86
353978,victoria,hearde,20.0,clode crescent,03 83959331,None,3000,vic,condon,1990,30
769142,alice,mahony,14.0,ballarat street,03 89508127,marathon mews,3806,vic,devonport,1903,117
476924,miranda,michelmore,107.0,ibis street,03 82670696,locn 217,2107,nsw,patterson lakes,1974,46
487688,jackson,dixon,3.0,boyland close,08 82163488,paddy's river,3909,vic,raymond terrace,1925,95
616404,william,hanna,13.0,atkinson street,04 18031399,None,2222,nsw,cleveland,1943,77
952019,caitlin,thorpe,25.0,barraclough crescent,08 78392562,None,4105,qld,collie,1903,117
968670,jacob,clarke,108.0,esau place,04 68797166,None,4868,qld,toowoomba,1927,93
437864,jett,meadows,97.0,wambool street,04 91040644,wyseworth rmb 346,5061,sa,biggera waters,1923,97
702292,clarke,hannah,6.0,chandler street,07 53595738,None,3996,vic,brighton-le-sands,1973,47
122072,kane,walls,44.0,narryer close,0,None,3977,vic,mooloolaba,1983,37
181015,jordan,lowe,46.0,attiwell circuit,07 48499565,None,6155,wa,None,1950,70
325075,adela,rundle,25.0,kingsford smith drive,02 26038559,None,3586,vic,cleveland,1938,82
844298,kyle,ferris,5.0,None,08 15058358,esk farm,2536,nsw,pitt town,1946,74
172746,isabella,hennicke,3.0,couvreur street,02 71198295,zimms corner,2257,nsw,greenwith,1994,26
276774,callum,steers,32.0,fallins place,04 15972416,pacific terraces,4275,qld,orange,1906,114
464404,elku,bradshaw,899.0,pocket avenue,04 86949335,tongbong sanctuary,2060,nsw,sefton park,1911,109
499273,brooklyn,wilczek,49.0,selena close,03 85566563,None,2500,nsw,wingham,1928,92
228259,riley,lock,54.0,wollongong street,07 56368901,old weeroona,4128,qld,safety beach,1943,77
130916,isabella,bedding,17.0,heidelberg street,03 01075733,laurel bank,3764,vic,toowoomba,1951,69
651556,courtney,reinmuth,18.0,charterisville avenue,04 22764676,sweet waters,6061,wa,bronte,1949,71
799338,lily,ryan,70.0,keith street,07 11149438,dalmeny vlg,2485,nsw,broken hill,1976,44
868254,ella,coffey,7.0,oliver street,08 91745640,None,830,nt,burpengary,1936,84
123259,jake,farnham,131.0,damala street,03 71521400,golden ponds,3561,vic,helensburgh,1949,71
546799,benjamin,hazell,30.0,leibnitz place,04 82900735,armagh street,2112,nsw,belmont,1994,26
703688,logan,blackwell,1.0,erskine street,07 35404835,brookleigh,2263,nsw,brunswick west,1987,33
396437,jaslyn,vick,19.0,harris street,02 00617343,None,4814,qld,belmont,1989,31
735869,alana,blunddn,32.0,evergood close,08 43878781,None,5064,sa,lang lbang,1917,103
107043,matisse,reid,50.0,oxley street,08 27418986,kenara,2114,nsw,modbury heights,1988,32
805790,bridget,robson,5.0,pennington crescent,03 45494401,None,3058,vic,darlington,1929,91
207009,carla,roelsma,629.0,port jackson circuit,0,None,4005,qld,kirwan,1987,33
925325,kyle,weetra,145.0,laidley place,0,None,830,nt,aspendale gardens,1929,91
